Location,Poverty Level,TimeFrame,DataFormat,Data
GUNNISON WATERSHED RE1J,Eligible for Free Lunch,2007,Number,220
GUNNISON WATERSHED RE1J,Eligible for Free or Reduced Lunch,2007,Number,304
GUNNISON WATERSHED RE1J,Eligible for Reduced Price Lunch,2007,Number,84
GUNNISON WATERSHED RE1J,Eligible for Free Lunch,2007,Percent,0.13
GUNNISON WATERSHED RE1J,Eligible for Free or Reduced Lunch,2007,Percent,0.17
GUNNISON WATERSHED RE1J,Eligible for Reduced Price Lunch,2007,Percent,0.05
GUNNISON WATERSHED RE1J,Eligible for Free Lunch,2008,Percent,0.1175
GUNNISON WATERSHED RE1J,Eligible for Free or Reduced Lunch,2008,Percent,0.1528
GUNNISON WATERSHED RE1J,Eligible for Free Lunch,2008,Number,216
GUNNISON WATERSHED RE1J,Eligible for Reduced Price Lunch,2008,Percent,0.0353
GUNNISON WATERSHED RE1J,Eligible for Free or Reduced Lunch,2008,Number,281
GUNNISON WATERSHED RE1J,Eligible for Reduced Price Lunch,2008,Number,65
GUNNISON WATERSHED RE1J,Eligible for Reduced Price Lunch,2013,Number,90
GUNNISON WATERSHED RE1J,Eligible for Free or Reduced Lunch,2013,Number,515
GUNNISON WATERSHED RE1J,Eligible for Free or Reduced Lunch,2013,Percent,0.26629
GUNNISON WATERSHED RE1J,Eligible for Reduced Price Lunch,2013,Percent,0.04654
GUNNISON WATERSHED RE1J,Eligible for Free Lunch,2013,Number,425
GUNNISON WATERSHED RE1J,Eligible for Free Lunch,2013,Percent,0.21975
GUNNISON WATERSHED RE1J,Eligible for Free Lunch,2009,Percent,0.143
GUNNISON WATERSHED RE1J,Eligible for Reduced Price Lunch,2009,Percent,0.0512
GUNNISON WATERSHED RE1J,Eligible for Free or Reduced Lunch,2009,Percent,0.1942
GUNNISON WATERSHED RE1J,Eligible for Reduced Price Lunch,2010,Number,70
GUNNISON WATERSHED RE1J,Eligible for Free Lunch,2009,Number,260
GUNNISON WATERSHED RE1J,Eligible for Free or Reduced Lunch,2009,Number,353
GUNNISON WATERSHED RE1J,Eligible for Reduced Price Lunch,2009,Number,93
GUNNISON WATERSHED RE1J,Eligible for Free or Reduced Lunch,2011,Percent,0.2351
GUNNISON WATERSHED RE1J,Eligible for Free Lunch,2011,Percent,0.1966
GUNNISON WATERSHED RE1J,Eligible for Reduced Price Lunch,2011,Percent,0.0385
GUNNISON WATERSHED RE1J,Eligible for Reduced Price Lunch,2010,Percent,0.038
GUNNISON WATERSHED RE1J,Eligible for Free or Reduced Lunch,2010,Percent,0.212
GUNNISON WATERSHED RE1J,Eligible for Free Lunch,2010,Percent,0.175
GUNNISON WATERSHED RE1J,Eligible for Free Lunch,2010,Number,326
GUNNISON WATERSHED RE1J,Eligible for Free or Reduced Lunch,2010,Number,396
GUNNISON WATERSHED RE1J,Eligible for Reduced Price Lunch,2011,Number,71
GUNNISON WATERSHED RE1J,Eligible for Free Lunch,2011,Number,363
GUNNISON WATERSHED RE1J,Eligible for Free or Reduced Lunch,2011,Number,434
GUNNISON WATERSHED RE1J,Eligible for Free or Reduced Lunch,2012,Number,460
GUNNISON WATERSHED RE1J,Eligible for Free Lunch,2012,Number,374
GUNNISON WATERSHED RE1J,Eligible for Reduced Price Lunch,2012,Number,86
GUNNISON WATERSHED RE1J,Eligible for Free or Reduced Lunch,2012,Percent,0.24919
GUNNISON WATERSHED RE1J,Eligible for Free Lunch,2012,Percent,0.2026
GUNNISON WATERSHED RE1J,Eligible for Reduced Price Lunch,2012,Percent,0.04659
GUNNISON WATERSHED RE1J,Eligible for Free or Reduced Lunch,2014,Percent,0.25402
GUNNISON WATERSHED RE1J,Eligible for Reduced Price Lunch,2014,Number,73
GUNNISON WATERSHED RE1J,Eligible for Free or Reduced Lunch,2014,Number,490
GUNNISON WATERSHED RE1J,Eligible for Free Lunch,2014,Number,417
GUNNISON WATERSHED RE1J,Eligible for Free Lunch,2014,Percent,0.21617
GUNNISON WATERSHED RE1J,Eligible for Reduced Price Lunch,2014,Percent,0.03784
HANOVER 28,Eligible for Reduced Price Lunch,2014,Percent,0.15385
HANOVER 28,Eligible for Free Lunch,2014,Percent,0.6
HANOVER 28,Eligible for Free Lunch,2014,Number,156
HANOVER 28,Eligible for Free or Reduced Lunch,2014,Number,196
HANOVER 28,Eligible for Reduced Price Lunch,2014,Number,40
HANOVER 28,Eligible for Free or Reduced Lunch,2014,Percent,0.75385
HANOVER 28,Eligible for Reduced Price Lunch,2012,Percent,0.15419
HANOVER 28,Eligible for Free Lunch,2012,Percent,0.57269
HANOVER 28,Eligible for Free or Reduced Lunch,2012,Percent,0.72687
HANOVER 28,Eligible for Reduced Price Lunch,2012,Number,35
HANOVER 28,Eligible for Free Lunch,2012,Number,130
HANOVER 28,Eligible for Free or Reduced Lunch,2012,Number,165
HANOVER 28,Eligible for Free or Reduced Lunch,2011,Number,136
HANOVER 28,Eligible for Free Lunch,2011,Number,107
HANOVER 28,Eligible for Reduced Price Lunch,2011,Number,29
HANOVER 28,Eligible for Free or Reduced Lunch,2010,Number,172
HANOVER 28,Eligible for Free Lunch,2010,Number,135
HANOVER 28,Eligible for Free Lunch,2010,Percent,0.605
HANOVER 28,Eligible for Free or Reduced Lunch,2010,Percent,0.771
HANOVER 28,Eligible for Reduced Price Lunch,2010,Percent,0.166
HANOVER 28,Eligible for Reduced Price Lunch,2011,Percent,0.1394
HANOVER 28,Eligible for Free Lunch,2011,Percent,0.5144
HANOVER 28,Eligible for Free or Reduced Lunch,2011,Percent,0.6538
HANOVER 28,Eligible for Reduced Price Lunch,2009,Number,37
HANOVER 28,Eligible for Free or Reduced Lunch,2009,Number,131
HANOVER 28,Eligible for Free Lunch,2009,Number,94
HANOVER 28,Eligible for Reduced Price Lunch,2010,Number,37
HANOVER 28,Eligible for Free or Reduced Lunch,2009,Percent,0.4925
HANOVER 28,Eligible for Reduced Price Lunch,2009,Percent,0.1391
HANOVER 28,Eligible for Free Lunch,2009,Percent,0.3534
HANOVER 28,Eligible for Free Lunch,2013,Percent,0.54582
HANOVER 28,Eligible for Free Lunch,2013,Number,137
HANOVER 28,Eligible for Reduced Price Lunch,2013,Percent,0.15936
HANOVER 28,Eligible for Free or Reduced Lunch,2013,Percent,0.70518
HANOVER 28,Eligible for Free or Reduced Lunch,2013,Number,177
HANOVER 28,Eligible for Reduced Price Lunch,2013,Number,40
HANOVER 28,Eligible for Reduced Price Lunch,2008,Number,45
HANOVER 28,Eligible for Free or Reduced Lunch,2008,Number,182
HANOVER 28,Eligible for Reduced Price Lunch,2008,Percent,0.1711
HANOVER 28,Eligible for Free Lunch,2008,Number,137
HANOVER 28,Eligible for Free or Reduced Lunch,2008,Percent,0.692
HANOVER 28,Eligible for Free Lunch,2008,Percent,0.5209
HANOVER 28,Eligible for Reduced Price Lunch,2007,Percent,0.08
HANOVER 28,Eligible for Free or Reduced Lunch,2007,Percent,0.63
HANOVER 28,Eligible for Free Lunch,2007,Percent,0.55
HANOVER 28,Eligible for Reduced Price Lunch,2007,Number,25
HANOVER 28,Eligible for Free or Reduced Lunch,2007,Number,190
HANOVER 28,Eligible for Free Lunch,2007,Number,165
HANOVER 28,Eligible for Free Lunch,2006,Number,129
HANOVER 28,Eligible for Free or Reduced Lunch,2006,Number,159
HANOVER 28,Eligible for Reduced Price Lunch,2006,Number,30
HANOVER 28,Eligible for Free Lunch,2005,Number,142
HANOVER 28,Eligible for Free or Reduced Lunch,2005,Number,152
HANOVER 28,Eligible for Reduced Price Lunch,2005,Number,10
HANOVER 28,Eligible for Free Lunch,2005,Percent,0.4718
HANOVER 28,Eligible for Free or Reduced Lunch,2006,Percent,0.5282
HANOVER 28,Eligible for Free Lunch,2006,Percent,0.4286
HANOVER 28,Eligible for Reduced Price Lunch,2006,Percent,0.0997
HANOVER 28,Eligible for Reduced Price Lunch,2005,Percent,0.0332
HANOVER 28,Eligible for Free or Reduced Lunch,2005,Percent,0.505
HANOVER 28,Eligible for Reduced Price Lunch,2004,Percent,0.1574
HANOVER 28,Eligible for Free or Reduced Lunch,2004,Percent,0.5541
HANOVER 28,Eligible for Free Lunch,2004,Percent,0.3967
HANOVER 28,Eligible for Free or Reduced Lunch,2004,Number,169
HANOVER 28,Eligible for Free Lunch,2004,Number,121
HANOVER 28,Eligible for Reduced Price Lunch,2004,Number,48
HANOVER 28,Eligible for Free or Reduced Lunch,2003,Number,163
HANOVER 28,Eligible for Free Lunch,2003,Number,116
HANOVER 28,Eligible for Free Lunch,2003,Percent,0.37
HANOVER 28,Eligible for Free or Reduced Lunch,2003,Percent,0.51
HANOVER 28,Eligible for Reduced Price Lunch,2003,Percent,0.15
HANOVER 28,Eligible for Free Lunch,2002,Number,91
HANOVER 28,Eligible for Reduced Price Lunch,2002,Number,47
HANOVER 28,Eligible for Free or Reduced Lunch,2002,Number,138
HANOVER 28,Eligible for Reduced Price Lunch,2003,Number,47
HANOVER 28,Eligible for Free Lunch,2002,Percent,0.2741
HANOVER 28,Eligible for Free or Reduced Lunch,2002,Percent,0.41566
HANOVER 28,Eligible for Reduced Price Lunch,2002,Percent,0.14157
HANOVER 28,Eligible for Free Lunch,2001,Percent,0.30539
HANOVER 28,Eligible for Free or Reduced Lunch,2001,Percent,0.4012
HANOVER 28,Eligible for Reduced Price Lunch,2001,Percent,0.09581
HANOVER 28,Eligible for Reduced Price Lunch,2001,Number,32
HANOVER 28,Eligible for Free or Reduced Lunch,2001,Number,134
HANOVER 28,Eligible for Free Lunch,2001,Number,102
HANOVER 28,Eligible for Reduced Price Lunch,2000,Number,38
HANOVER 28,Eligible for Free Lunch,2000,Number,68
HANOVER 28,Eligible for Free or Reduced Lunch,2000,Number,106
HANOVER 28,Eligible for Free or Reduced Lunch,2000,Percent,0.38
HANOVER 28,Eligible for Free Lunch,2000,Percent,0.24
HANOVER 28,Eligible for Reduced Price Lunch,2000,Percent,0.14
HARRISON 2,Eligible for Free or Reduced Lunch,2000,Percent,0.52
HARRISON 2,Eligible for Free Lunch,2000,Percent,0.39
HARRISON 2,Eligible for Reduced Price Lunch,2000,Percent,0.14
HARRISON 2,Eligible for Reduced Price Lunch,2000,Number,1485
HARRISON 2,Eligible for Free Lunch,2000,Number,4204
HARRISON 2,Eligible for Free or Reduced Lunch,2000,Number,5689
HARRISON 2,Eligible for Free Lunch,2001,Number,4416
HARRISON 2,Eligible for Free or Reduced Lunch,2001,Number,5944
HARRISON 2,Eligible for Reduced Price Lunch,2001,Number,1528
HARRISON 2,Eligible for Reduced Price Lunch,2001,Percent,0.13824
HARRISON 2,Eligible for Free or Reduced Lunch,2001,Percent,0.53777
HARRISON 2,Eligible for Free Lunch,2001,Percent,0.39953
HARRISON 2,Eligible for Reduced Price Lunch,2002,Percent,0.12766
HARRISON 2,Eligible for Free or Reduced Lunch,2002,Percent,0.54579
HARRISON 2,Eligible for Free Lunch,2002,Percent,0.41813
HARRISON 2,Eligible for Reduced Price Lunch,2003,Number,1300
HARRISON 2,Eligible for Free or Reduced Lunch,2002,Number,5900
HARRISON 2,Eligible for Reduced Price Lunch,2002,Number,1380
HARRISON 2,Eligible for Free Lunch,2002,Number,4520
HARRISON 2,Eligible for Reduced Price Lunch,2003,Percent,0.12
HARRISON 2,Eligible for Free or Reduced Lunch,2003,Percent,0.57
HARRISON 2,Eligible for Free Lunch,2003,Percent,0.45
HARRISON 2,Eligible for Free Lunch,2003,Number,4978
HARRISON 2,Eligible for Free or Reduced Lunch,2003,Number,6278
HARRISON 2,Eligible for Reduced Price Lunch,2004,Number,1280
HARRISON 2,Eligible for Free Lunch,2004,Number,5232
HARRISON 2,Eligible for Free or Reduced Lunch,2004,Number,6512
HARRISON 2,Eligible for Free Lunch,2004,Percent,0.4887
HARRISON 2,Eligible for Free or Reduced Lunch,2004,Percent,0.6082
HARRISON 2,Eligible for Reduced Price Lunch,2004,Percent,0.1195
HARRISON 2,Eligible for Free or Reduced Lunch,2005,Percent,0.5965
HARRISON 2,Eligible for Reduced Price Lunch,2005,Percent,0.1071
HARRISON 2,Eligible for Reduced Price Lunch,2006,Percent,0.0935
HARRISON 2,Eligible for Free Lunch,2006,Percent,0.507
HARRISON 2,Eligible for Free or Reduced Lunch,2006,Percent,0.6005
HARRISON 2,Eligible for Free Lunch,2005,Percent,0.4894
HARRISON 2,Eligible for Reduced Price Lunch,2005,Number,1201
HARRISON 2,Eligible for Free or Reduced Lunch,2005,Number,6691
HARRISON 2,Eligible for Free Lunch,2005,Number,5490
HARRISON 2,Eligible for Reduced Price Lunch,2006,Number,1044
HARRISON 2,Eligible for Free or Reduced Lunch,2006,Number,6705
HARRISON 2,Eligible for Free Lunch,2006,Number,5661
HARRISON 2,Eligible for Free Lunch,2007,Number,5981
HARRISON 2,Eligible for Free or Reduced Lunch,2007,Number,7005
HARRISON 2,Eligible for Reduced Price Lunch,2007,Number,1024
HARRISON 2,Eligible for Free Lunch,2007,Percent,0.54
HARRISON 2,Eligible for Free or Reduced Lunch,2007,Percent,0.63
HARRISON 2,Eligible for Reduced Price Lunch,2007,Percent,0.09
HARRISON 2,Eligible for Free Lunch,2008,Percent,0.5618
HARRISON 2,Eligible for Free or Reduced Lunch,2008,Percent,0.6588
HARRISON 2,Eligible for Free Lunch,2008,Number,6135
HARRISON 2,Eligible for Reduced Price Lunch,2008,Percent,0.0971
HARRISON 2,Eligible for Free or Reduced Lunch,2008,Number,7195
HARRISON 2,Eligible for Reduced Price Lunch,2008,Number,1060
HARRISON 2,Eligible for Reduced Price Lunch,2013,Number,974
HARRISON 2,Eligible for Free or Reduced Lunch,2013,Number,7967
HARRISON 2,Eligible for Free or Reduced Lunch,2013,Percent,0.71268
HARRISON 2,Eligible for Reduced Price Lunch,2013,Percent,0.08713
HARRISON 2,Eligible for Free Lunch,2013,Number,6993
HARRISON 2,Eligible for Free Lunch,2013,Percent,0.62555
HARRISON 2,Eligible for Free Lunch,2009,Percent,0.5781
HARRISON 2,Eligible for Reduced Price Lunch,2009,Percent,0.0977
HARRISON 2,Eligible for Free or Reduced Lunch,2009,Percent,0.6758
HARRISON 2,Eligible for Reduced Price Lunch,2010,Number,1017
HARRISON 2,Eligible for Free Lunch,2009,Number,6538
HARRISON 2,Eligible for Free or Reduced Lunch,2009,Number,7643
HARRISON 2,Eligible for Reduced Price Lunch,2009,Number,1105
HARRISON 2,Eligible for Free or Reduced Lunch,2011,Percent,0.6733
HARRISON 2,Eligible for Free Lunch,2011,Percent,0.5869
HARRISON 2,Eligible for Reduced Price Lunch,2011,Percent,0.0864
HARRISON 2,Eligible for Reduced Price Lunch,2010,Percent,0.091
HARRISON 2,Eligible for Free or Reduced Lunch,2010,Percent,0.685
HARRISON 2,Eligible for Free Lunch,2010,Percent,0.594
HARRISON 2,Eligible for Free Lunch,2010,Number,6621
HARRISON 2,Eligible for Free or Reduced Lunch,2010,Number,7638
HARRISON 2,Eligible for Reduced Price Lunch,2011,Number,960
HARRISON 2,Eligible for Free Lunch,2011,Number,6519
HARRISON 2,Eligible for Free or Reduced Lunch,2011,Number,7479
HARRISON 2,Eligible for Free or Reduced Lunch,2012,Number,7571
HARRISON 2,Eligible for Free Lunch,2012,Number,6539
HARRISON 2,Eligible for Reduced Price Lunch,2012,Number,1032
HARRISON 2,Eligible for Free or Reduced Lunch,2012,Percent,0.70265
HARRISON 2,Eligible for Free Lunch,2012,Percent,0.60687
HARRISON 2,Eligible for Reduced Price Lunch,2012,Percent,0.09578
HARRISON 2,Eligible for Free or Reduced Lunch,2014,Percent,0.7196
HARRISON 2,Eligible for Reduced Price Lunch,2014,Number,1080
HARRISON 2,Eligible for Free or Reduced Lunch,2014,Number,8233
HARRISON 2,Eligible for Free Lunch,2014,Number,7153
HARRISON 2,Eligible for Free Lunch,2014,Percent,0.62521
HARRISON 2,Eligible for Reduced Price Lunch,2014,Percent,0.0944
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2014,Percent,0.02727
HAXTUN RE-2J,Eligible for Free Lunch,2014,Percent,0.28182
HAXTUN RE-2J,Eligible for Free Lunch,2014,Number,93
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2014,Number,102
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2014,Number,9
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2014,Percent,0.30909
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2012,Percent,0.08157
HAXTUN RE-2J,Eligible for Free Lunch,2012,Percent,0.22961
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2012,Percent,0.31118
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2012,Number,27
HAXTUN RE-2J,Eligible for Free Lunch,2012,Number,76
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2012,Number,103
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2011,Number,112
HAXTUN RE-2J,Eligible for Free Lunch,2011,Number,77
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2011,Number,35
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2010,Number,115
HAXTUN RE-2J,Eligible for Free Lunch,2010,Number,85
HAXTUN RE-2J,Eligible for Free Lunch,2010,Percent,0.263
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2010,Percent,0.356
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2010,Percent,0.093
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2011,Percent,0.1084
HAXTUN RE-2J,Eligible for Free Lunch,2011,Percent,0.2384
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2011,Percent,0.3467
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2009,Number,27
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2009,Number,78
HAXTUN RE-2J,Eligible for Free Lunch,2009,Number,51
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2010,Number,30
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2009,Percent,0.2461
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2009,Percent,0.0852
HAXTUN RE-2J,Eligible for Free Lunch,2009,Percent,0.1609
HAXTUN RE-2J,Eligible for Free Lunch,2013,Percent,0.25153
HAXTUN RE-2J,Eligible for Free Lunch,2013,Number,82
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2013,Percent,0.04908
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2013,Percent,0.30061
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2013,Number,98
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2013,Number,16
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2008,Number,33
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2008,Number,84
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2008,Percent,0.1134
HAXTUN RE-2J,Eligible for Free Lunch,2008,Number,51
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2008,Percent,0.2887
HAXTUN RE-2J,Eligible for Free Lunch,2008,Percent,0.1753
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2007,Percent,0.1
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2007,Percent,0.32
HAXTUN RE-2J,Eligible for Free Lunch,2007,Percent,0.22
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2007,Number,31
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2007,Number,101
HAXTUN RE-2J,Eligible for Free Lunch,2007,Number,70
HAXTUN RE-2J,Eligible for Free Lunch,2006,Number,69
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2006,Number,106
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2006,Number,37
HAXTUN RE-2J,Eligible for Free Lunch,2005,Number,58
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2005,Number,90
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2005,Number,32
HAXTUN RE-2J,Eligible for Free Lunch,2005,Percent,0.1737
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2006,Percent,0.3419
HAXTUN RE-2J,Eligible for Free Lunch,2006,Percent,0.2226
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2006,Percent,0.1194
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2005,Percent,0.0958
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2005,Percent,0.2695
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2004,Percent,0.127
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2004,Percent,0.2866
HAXTUN RE-2J,Eligible for Free Lunch,2004,Percent,0.1596
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2004,Number,88
HAXTUN RE-2J,Eligible for Free Lunch,2004,Number,49
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2004,Number,39
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2003,Number,74
HAXTUN RE-2J,Eligible for Free Lunch,2003,Number,45
HAXTUN RE-2J,Eligible for Free Lunch,2003,Percent,0.16
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2003,Percent,0.26
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2003,Percent,0.1
HAXTUN RE-2J,Eligible for Free Lunch,2002,Number,37
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2002,Number,28
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2002,Number,65
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2003,Number,29
HAXTUN RE-2J,Eligible for Free Lunch,2002,Percent,0.12375
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2002,Percent,0.21739
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2002,Percent,0.09365
HAXTUN RE-2J,Eligible for Free Lunch,2001,Percent,0.10702
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2001,Percent,0.18395
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2001,Percent,0.07692
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2001,Number,23
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2001,Number,55
HAXTUN RE-2J,Eligible for Free Lunch,2001,Number,32
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2000,Number,40
HAXTUN RE-2J,Eligible for Free Lunch,2000,Number,30
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2000,Number,70
HAXTUN RE-2J,Eligible for Free or Reduced Lunch,2000,Percent,0.24
HAXTUN RE-2J,Eligible for Free Lunch,2000,Percent,0.1
HAXTUN RE-2J,Eligible for Reduced Price Lunch,2000,Percent,0.14
HAYDEN RE-1,Eligible for Free or Reduced Lunch,2000,Percent,0.17
HAYDEN RE-1,Eligible for Free Lunch,2000,Percent,0.08
HAYDEN RE-1,Eligible for Reduced Price Lunch,2000,Percent,0.09
HAYDEN RE-1,Eligible for Reduced Price Lunch,2000,Number,46
HAYDEN RE-1,Eligible for Free Lunch,2000,Number,39
HAYDEN RE-1,Eligible for Free or Reduced Lunch,2000,Number,85
